sample_index,file_name,mapped_label,raw_label,repetition,official_split
1085,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_55_06.npy,54,55,6,train
1086,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_55_07.npy,54,55,7,train
1087,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_55_08.npy,54,55,8,train
1088,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_55_09.npy,54,55,9,train
1089,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_55_10.npy,54,55,10,train
1090,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_55_11.npy,54,55,11,train
1091,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_55_12.npy,54,55,12,train
1092,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_55_13.npy,54,55,13,validation
1093,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_55_14.npy,54,55,14,validation
1094,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_55_15.npy,54,55,15,validation
1095,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_55_16.npy,54,55,16,validation
1096,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_55_17.npy,54,55,17,test
1097,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_55_18.npy,54,55,18,test
1098,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_55_19.npy,54,55,19,test
1099,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/01_55_20.npy,54,55,20,test
1100,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_01.npy,0,1,1,train
1101,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_02.npy,0,1,2,train
1102,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_03.npy,0,1,3,train
1103,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_04.npy,0,1,4,train
1104,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_05.npy,0,1,5,train
1105,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_06.npy,0,1,6,train
1106,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_07.npy,0,1,7,train
1107,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_08.npy,0,1,8,train
1108,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_09.npy,0,1,9,train
1109,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_10.npy,0,1,10,train
1110,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_11.npy,0,1,11,train
1111,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_12.npy,0,1,12,train
1112,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_13.npy,0,1,13,validation
1113,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_14.npy,0,1,14,validation
1114,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_15.npy,0,1,15,validation
1115,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_16.npy,0,1,16,validation
1116,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_17.npy,0,1,17,test
1117,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_18.npy,0,1,18,test
1118,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_19.npy,0,1,19,test
1119,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_01_20.npy,0,1,20,test
1120,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_01.npy,1,2,1,train
1121,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_02.npy,1,2,2,train
1122,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_03.npy,1,2,3,train
1123,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_04.npy,1,2,4,train
1124,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_05.npy,1,2,5,train
1125,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_06.npy,1,2,6,train
1126,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_07.npy,1,2,7,train
1127,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_08.npy,1,2,8,train
1128,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_09.npy,1,2,9,train
1129,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_10.npy,1,2,10,train
1130,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_11.npy,1,2,11,train
1131,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_12.npy,1,2,12,train
1132,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_13.npy,1,2,13,validation
1133,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_14.npy,1,2,14,validation
1134,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_15.npy,1,2,15,validation
1135,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_16.npy,1,2,16,validation
1136,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_17.npy,1,2,17,test
1137,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_18.npy,1,2,18,test
1138,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_19.npy,1,2,19,test
1139,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_02_20.npy,1,2,20,test
1140,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_01.npy,2,3,1,train
1141,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_02.npy,2,3,2,train
1142,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_03.npy,2,3,3,train
1143,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_04.npy,2,3,4,train
1144,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_05.npy,2,3,5,train
1145,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_06.npy,2,3,6,train
1146,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_07.npy,2,3,7,train
1147,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_08.npy,2,3,8,train
1148,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_09.npy,2,3,9,train
1149,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_10.npy,2,3,10,train
1150,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_11.npy,2,3,11,train
1151,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_12.npy,2,3,12,train
1152,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_13.npy,2,3,13,validation
1153,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_14.npy,2,3,14,validation
1154,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_15.npy,2,3,15,validation
1155,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_16.npy,2,3,16,validation
1156,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_17.npy,2,3,17,test
1157,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_18.npy,2,3,18,test
1158,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_19.npy,2,3,19,test
1159,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_03_20.npy,2,3,20,test
1160,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_01.npy,3,4,1,train
1161,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_02.npy,3,4,2,train
1162,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_03.npy,3,4,3,train
1163,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_04.npy,3,4,4,train
1164,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_05.npy,3,4,5,train
1165,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_06.npy,3,4,6,train
1166,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_07.npy,3,4,7,train
1167,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_08.npy,3,4,8,train
1168,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_09.npy,3,4,9,train
1169,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_10.npy,3,4,10,train
1170,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_11.npy,3,4,11,train
1171,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_12.npy,3,4,12,train
1172,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_13.npy,3,4,13,validation
1173,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_14.npy,3,4,14,validation
1174,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_15.npy,3,4,15,validation
1175,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_16.npy,3,4,16,validation
1176,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_17.npy,3,4,17,test
1177,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_18.npy,3,4,18,test
1178,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_19.npy,3,4,19,test
1179,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_04_20.npy,3,4,20,test
1180,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_01.npy,4,5,1,train
1181,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_02.npy,4,5,2,train
1182,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_03.npy,4,5,3,train
1183,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_04.npy,4,5,4,train
1184,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_05.npy,4,5,5,train
1185,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_06.npy,4,5,6,train
1186,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_07.npy,4,5,7,train
1187,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_08.npy,4,5,8,train
1188,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_09.npy,4,5,9,train
1189,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_10.npy,4,5,10,train
1190,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_11.npy,4,5,11,train
1191,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_12.npy,4,5,12,train
1192,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_13.npy,4,5,13,validation
1193,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_14.npy,4,5,14,validation
1194,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_15.npy,4,5,15,validation
1195,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_16.npy,4,5,16,validation
1196,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_17.npy,4,5,17,test
1197,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_18.npy,4,5,18,test
1198,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_19.npy,4,5,19,test
1199,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_05_20.npy,4,5,20,test
1200,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_01.npy,5,6,1,train
1201,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_02.npy,5,6,2,train
1202,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_03.npy,5,6,3,train
1203,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_04.npy,5,6,4,train
1204,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_05.npy,5,6,5,train
1205,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_06.npy,5,6,6,train
1206,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_07.npy,5,6,7,train
1207,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_08.npy,5,6,8,train
1208,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_09.npy,5,6,9,train
1209,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_10.npy,5,6,10,train
1210,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_11.npy,5,6,11,train
1211,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_12.npy,5,6,12,train
1212,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_13.npy,5,6,13,validation
1213,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_14.npy,5,6,14,validation
1214,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_15.npy,5,6,15,validation
1215,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_16.npy,5,6,16,validation
1216,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_17.npy,5,6,17,test
1217,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_18.npy,5,6,18,test
1218,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_19.npy,5,6,19,test
1219,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_06_20.npy,5,6,20,test
1220,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_01.npy,6,7,1,train
1221,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_02.npy,6,7,2,train
1222,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_03.npy,6,7,3,train
1223,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_04.npy,6,7,4,train
1224,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_05.npy,6,7,5,train
1225,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_06.npy,6,7,6,train
1226,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_07.npy,6,7,7,train
1227,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_08.npy,6,7,8,train
1228,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_09.npy,6,7,9,train
1229,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_10.npy,6,7,10,train
1230,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_11.npy,6,7,11,train
1231,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_12.npy,6,7,12,train
1232,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_13.npy,6,7,13,validation
1233,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_14.npy,6,7,14,validation
1234,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_15.npy,6,7,15,validation
1235,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_16.npy,6,7,16,validation
1236,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_17.npy,6,7,17,test
1237,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_18.npy,6,7,18,test
1238,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_19.npy,6,7,19,test
1239,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_07_20.npy,6,7,20,test
1240,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_01.npy,7,8,1,train
1241,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_02.npy,7,8,2,train
1242,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_03.npy,7,8,3,train
1243,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_04.npy,7,8,4,train
1244,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_05.npy,7,8,5,train
1245,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_06.npy,7,8,6,train
1246,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_07.npy,7,8,7,train
1247,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_08.npy,7,8,8,train
1248,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_09.npy,7,8,9,train
1249,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_10.npy,7,8,10,train
1250,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_11.npy,7,8,11,train
1251,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_12.npy,7,8,12,train
1252,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_13.npy,7,8,13,validation
1253,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_14.npy,7,8,14,validation
1254,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_15.npy,7,8,15,validation
1255,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_16.npy,7,8,16,validation
1256,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_17.npy,7,8,17,test
1257,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_18.npy,7,8,18,test
1258,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_19.npy,7,8,19,test
1259,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_08_20.npy,7,8,20,test
1260,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_01.npy,8,9,1,train
1261,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_02.npy,8,9,2,train
1262,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_03.npy,8,9,3,train
1263,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_04.npy,8,9,4,train
1264,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_05.npy,8,9,5,train
1265,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_06.npy,8,9,6,train
1266,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_07.npy,8,9,7,train
1267,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_08.npy,8,9,8,train
1268,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_09.npy,8,9,9,train
1269,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_10.npy,8,9,10,train
1270,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_11.npy,8,9,11,train
1271,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_12.npy,8,9,12,train
1272,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_13.npy,8,9,13,validation
1273,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_14.npy,8,9,14,validation
1274,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_15.npy,8,9,15,validation
1275,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_16.npy,8,9,16,validation
1276,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_17.npy,8,9,17,test
1277,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_18.npy,8,9,18,test
1278,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_19.npy,8,9,19,test
1279,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_09_20.npy,8,9,20,test
1280,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_01.npy,9,10,1,train
1281,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_02.npy,9,10,2,train
1282,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_03.npy,9,10,3,train
1283,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_04.npy,9,10,4,train
1284,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_05.npy,9,10,5,train
1285,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_06.npy,9,10,6,train
1286,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_07.npy,9,10,7,train
1287,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_08.npy,9,10,8,train
1288,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_09.npy,9,10,9,train
1289,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_10.npy,9,10,10,train
1290,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_11.npy,9,10,11,train
1291,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_12.npy,9,10,12,train
1292,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_13.npy,9,10,13,validation
1293,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_14.npy,9,10,14,validation
1294,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_15.npy,9,10,15,validation
1295,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_16.npy,9,10,16,validation
1296,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_17.npy,9,10,17,test
1297,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_18.npy,9,10,18,test
1298,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_19.npy,9,10,19,test
1299,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_10_20.npy,9,10,20,test
1300,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_01.npy,10,11,1,train
1301,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_02.npy,10,11,2,train
1302,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_03.npy,10,11,3,train
1303,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_04.npy,10,11,4,train
1304,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_05.npy,10,11,5,train
1305,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_06.npy,10,11,6,train
1306,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_07.npy,10,11,7,train
1307,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_08.npy,10,11,8,train
1308,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_09.npy,10,11,9,train
1309,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_10.npy,10,11,10,train
1310,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_11.npy,10,11,11,train
1311,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_12.npy,10,11,12,train
1312,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_13.npy,10,11,13,validation
1313,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_14.npy,10,11,14,validation
1314,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_15.npy,10,11,15,validation
1315,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_16.npy,10,11,16,validation
1316,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_17.npy,10,11,17,test
1317,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_18.npy,10,11,18,test
1318,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_19.npy,10,11,19,test
1319,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_11_20.npy,10,11,20,test
1320,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_01.npy,11,12,1,train
1321,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_02.npy,11,12,2,train
1322,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_03.npy,11,12,3,train
1323,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_04.npy,11,12,4,train
1324,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_05.npy,11,12,5,train
1325,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_06.npy,11,12,6,train
1326,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_07.npy,11,12,7,train
1327,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_08.npy,11,12,8,train
1328,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_09.npy,11,12,9,train
1329,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_10.npy,11,12,10,train
1330,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_11.npy,11,12,11,train
1331,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_12.npy,11,12,12,train
1332,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_13.npy,11,12,13,validation
1333,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_14.npy,11,12,14,validation
1334,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_15.npy,11,12,15,validation
1335,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_16.npy,11,12,16,validation
1336,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_17.npy,11,12,17,test
1337,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_18.npy,11,12,18,test
1338,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_19.npy,11,12,19,test
1339,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_12_20.npy,11,12,20,test
1340,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_01.npy,12,13,1,train
1341,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_02.npy,12,13,2,train
1342,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_03.npy,12,13,3,train
1343,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_04.npy,12,13,4,train
1344,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_05.npy,12,13,5,train
1345,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_06.npy,12,13,6,train
1346,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_07.npy,12,13,7,train
1347,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_08.npy,12,13,8,train
1348,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_09.npy,12,13,9,train
1349,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_10.npy,12,13,10,train
1350,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_11.npy,12,13,11,train
1351,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_12.npy,12,13,12,train
1352,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_13.npy,12,13,13,validation
1353,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_14.npy,12,13,14,validation
1354,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_15.npy,12,13,15,validation
1355,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_16.npy,12,13,16,validation
1356,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_17.npy,12,13,17,test
1357,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_18.npy,12,13,18,test
1358,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_19.npy,12,13,19,test
1359,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_13_20.npy,12,13,20,test
1360,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_14_01.npy,13,14,1,train
1361,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_14_02.npy,13,14,2,train
1362,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/02_14_03.npy,13,14,3,train
